n_segment	n_vert	x	y	z	density	class	flag
1035	16	17.53	6.23	1.18	1769.34222222222	1	NaN
1035	17	17.59	6.22	1.19	1769.34222222222	1	NaN
1035	18	17.66	6.2	1.2	1769.34222222222	1	NaN
1035	19	17.72	6.19	1.21	1769.34222222222	1	NaN
1035	20	17.79	6.17	1.22	1769.34222222222	1	NaN
1035	21	17.85	6.16	1.23	1769.34222222222	1	NaN
1035	22	17.92	6.15	1.25	1769.34222222222	1	NaN
1035	23	17.98	6.14	1.26	1769.34222222222	1	NaN
1035	24	18.04	6.12	1.25	1769.34222222222	1	NaN
1035	25	18.1	6.09	1.18	1769.34222222222	1	NaN
1035	26	18.15	6.07	1.07	1769.34222222222	1	NaN
1035	27	18.22	6.05	0.91	1769.34222222222	1	NaN
1036	1	16.95	7.25	1.21	3583.45076923077	1	NaN
1036	2	17.09	7.29	1.23	3583.45076923077	1	NaN
1036	3	17.15	7.32	1.24	3583.45076923077	1	NaN
1036	4	17.22	7.34	1.26	3583.45076923077	1	NaN
1036	5	17.28	7.37	1.27	3583.45076923077	1	NaN
1036	6	17.34	7.39	1.28	3583.45076923077	1	NaN
1036	7	17.4	7.41	1.29	3583.45076923077	1	NaN
1036	8	17.46	7.44	1.3	3583.45076923077	1	NaN
1036	9	17.52	7.47	1.3	3583.45076923077	1	NaN
1036	10	17.58	7.5	1.3	3583.45076923077	1	NaN
1036	11	17.63	7.54	1.3	3583.45076923077	1	NaN
1036	12	17.68	7.59	1.31	3583.45076923077	1	NaN
1036	13	17.76	7.68	1.34	3583.45076923077	1	NaN
1037	1	16.95	7.25	1.21	2120.60428571429	1	NaN
1037	2	16.94	7.41	1.22	2120.60428571429	1	NaN
1037	3	16.92	7.47	1.21	2120.60428571429	1	NaN
1037	4	16.91	7.54	1.21	2120.60428571429	1	NaN
1037	5	16.9	7.6	1.2	2120.60428571429	1	NaN
1037	6	16.9	7.67	1.2	2120.60428571429	1	NaN
1037	7	16.83	7.88	1.15	2120.60428571429	1	NaN
1038	1	16.95	7.25	1.21	1703.80454545455	1	NaN
1038	2	16.99	7.34	1.06	1703.80454545455	1	NaN
1038	3	16.99	7.39	0.92	1703.80454545455	1	NaN
1038	4	16.98	7.44	0.8	1703.80454545455	1	NaN
1038	5	16.98	7.51	0.72	1703.80454545455	1	NaN
1038	6	16.98	7.58	0.7	1703.80454545455	1	NaN
1038	7	16.96	7.64	0.73	1703.80454545455	1	NaN
1038	8	16.94	7.7	0.79	1703.80454545455	1	NaN
1038	9	16.92	7.76	0.89	1703.80454545455	1	NaN
1038	10	16.88	7.8	1.01	1703.80454545455	1	NaN
1038	11	16.83	7.88	1.15	1703.80454545455	1	NaN
1039	1	16.95	7.25	1.21	1527.78675	1	NaN
1039	2	16.95	7.17	1.07	1527.78675	1	NaN
1039	3	16.97	7.13	0.93	1527.78675	1	NaN
1039	4	17	7.1	0.79	1527.78675	1	NaN
1039	5	17.03	7.05	0.68	1527.78675	1	NaN
1039	6	17.06	7	0.62	1527.78675	1	NaN
1039	7	17.09	6.94	0.59	1527.78675	1	NaN
1039	8	17.1	6.88	0.58	1527.78675	1	NaN
1039	9	17.12	6.81	0.57	1527.78675	1	NaN
1039	10	17.13	6.75	0.57	1527.78675	1	NaN
1039	11	17.14	6.68	0.57	1527.78675	1	NaN
1039	12	17.14	6.62	0.57	1527.78675	1	NaN
1039	13	17.15	6.55	0.59	1527.78675	1	NaN
1039	14	17.16	6.49	0.6	1527.78675	1	NaN
1039	15	17.17	6.42	0.61	1527.78675	1	NaN
1039	16	17.19	6.36	0.61	1527.78675	1	NaN
1039	17	17.21	6.29	0.59	1527.78675	1	NaN
1039	18	17.23	6.23	0.56	1527.78675	1	NaN
1039	19	17.25	6.17	0.55	1527.78675	1	NaN
1039	20	17.27	6.11	0.54	1527.78675	1	NaN
1039	21	17.29	6.04	0.54	1527.78675	1	NaN
1039	22	17.3	5.98	0.54	1527.78675	1	NaN
1039	23	17.32	5.91	0.55	1527.78675	1	NaN
1039	24	17.35	5.85	0.55	1527.78675	1	NaN
1039	25	17.38	5.8	0.55	1527.78675	1	NaN
1039	26	17.42	5.74	0.53	1527.78675	1	NaN
1039	27	17.46	5.69	0.52	1527.78675	1	NaN
1039	28	17.5	5.64	0.5	1527.78675	1	NaN
1039	29	17.54	5.59	0.49	1527.78675	1	NaN
1039	30	17.58	5.54	0.48	1527.78675	1	NaN
1039	31	17.63	5.49	0.48	1527.78675	1	NaN
1039	32	17.67	5.44	0.47	1527.78675	1	NaN
1039	33	17.71	5.38	0.47	1527.78675	1	NaN
1039	34	17.75	5.33	0.48	1527.78675	1	NaN
1039	35	17.78	5.27	0.49	1527.78675	1	NaN
1039	36	17.82	5.22	0.49	1527.78675	1	NaN
1039	37	17.87	5.17	0.49	1527.78675	1	NaN
1039	38	17.91	5.13	0.51	1527.78675	1	NaN
1039	39	17.97	5.1	0.54	1527.78675	1	NaN
1039	40	18.1	5.08	0.59	1527.78675	1	NaN
1040	1	17.76	7.68	1.34	2034.79333333333	1	NaN
1040	2	17.87	7.77	1.3	2034.79333333333	1	NaN
1040	3	17.93	7.79	1.26	2034.79333333333	1	NaN
1040	4	17.99	7.82	1.23	2034.79333333333	1	NaN
1040	5	18.05	7.84	1.21	2034.79333333333	1	NaN
1040	6	18.1	7.88	1.2	2034.79333333333	1	NaN
1040	7	18.16	7.92	1.21	2034.79333333333	1	NaN
1040	8	18.21	7.96	1.21	2034.79333333333	1	NaN
1040	9	18.36	8.03	1.23	2034.79333333333	1	NaN
1041	1	17.76	7.68	1.34	3157.44222222222	1	NaN
1041	2	17.73	7.84	1.41	3157.44222222222	1	NaN
1041	3	17.71	7.9	1.45	3157.44222222222	1	NaN
1041	4	17.7	7.96	1.48	3157.44222222222	1	NaN
1041	5	17.69	8.03	1.51	3157.44222222222	1	NaN
1041	6	17.68	8.09	1.52	3157.44222222222	1	NaN
1041	7	17.68	8.16	1.53	3157.44222222222	1	NaN
1041	8	17.66	8.22	1.53	3157.44222222222	1	NaN
1041	9	17.57	8.36	1.55	3157.44222222222	1	NaN
1042	1	17.76	7.68	1.34	2853.11875	1	NaN
1042	2	17.8	7.52	1.36	2853.11875	1	NaN
1042	3	17.84	7.47	1.37	2853.11875	1	NaN
1042	4	17.89	7.42	1.37	2853.11875	1	NaN
1042	5	17.94	7.39	1.37	2853.11875	1	NaN
1042	6	18	7.35	1.38	2853.11875	1	NaN
1042	7	18.06	7.32	1.38	2853.11875	1	NaN
1042	8	18.18	7.27	1.39	2853.11875	1	NaN
1043	1	18.36	8.03	1.23	2106.372	1	NaN
1043	2	18.43	8.04	1.41	2106.372	1	NaN
1043	3	18.43	8.06	1.58	2106.372	1	NaN
1043	4	18.43	8.09	1.74	2106.372	1	NaN
1043	5	18.42	8.11	1.86	2106.372	1	NaN
1044	1	18.36	8.03	1.23	2116.3075	1	NaN
1044	2	18.23	8.1	1.22	2116.3075	1	NaN
1044	3	18.17	8.14	1.2	2116.3075	1	NaN
1044	4	18.12	8.18	1.19	2116.3075	1	NaN
1044	5	18.07	8.22	1.18	2116.3075	1	NaN
1044	6	18.02	8.27	1.17	2116.3075	1	NaN
1044	7	17.97	8.31	1.17	2116.3075	1	NaN
1044	8	17.91	8.33	1.19	2116.3075	1	NaN
1044	9	17.84	8.33	1.26	2116.3075	1	NaN
1044	10	17.79	8.32	1.37	2116.3075	1	NaN
1044	11	17.74	8.32	1.48	2116.3075	1	NaN
1044	12	17.57	8.36	1.55	2116.3075	1	NaN
1045	1	18.36	8.03	1.23	1885.45636363636	1	NaN
1045	2	18.54	8	1.26	1885.45636363636	1	NaN
1045	3	18.6	7.99	1.34	1885.45636363636	1	NaN
1045	4	18.65	7.99	1.45	1885.45636363636	1	NaN
1045	5	18.7	7.98	1.55	1885.45636363636	1	NaN
1045	6	18.77	7.97	1.6	1885.45636363636	1	NaN
1045	7	18.82	7.94	1.6	1885.45636363636	1	NaN
1045	8	18.88	7.89	1.6	1885.45636363636	1	NaN
1045	9	18.92	7.84	1.6	1885.45636363636	1	NaN
1045	10	18.95	7.78	1.61	1885.45636363636	1	NaN
1045	11	18.97	7.72	1.63	1885.45636363636	1	NaN
1046	1	18.42	8.11	1.86	1481.7475	1	NaN
1046	2	18.52	8.16	1.87	1481.7475	1	NaN
1046	3	18.58	8.19	1.87	1481.7475	1	NaN
1046	4	18.63	8.24	1.88	1481.7475	1	NaN
1046	5	18.66	8.29	1.88	1481.7475	1	NaN
1046	6	18.68	8.36	1.86	1481.7475	1	NaN
1046	7	18.7	8.42	1.83	1481.7475	1	NaN
1046	8	18.71	8.48	1.8	1481.7475	1	NaN
1047	1	18.42	8.11	1.86	2148.6025	1	NaN
1047	2	18.44	8.01	1.85	2148.6025	1	NaN
1047	3	18.47	7.95	1.86	2148.6025	1	NaN
1047	4	18.49	7.89	1.86	2148.6025	1	NaN
1047	5	18.51	7.83	1.85	2148.6025	1	NaN
1047	6	18.53	7.77	1.84	2148.6025	1	NaN
1047	7	18.55	7.71	1.81	2148.6025	1	NaN
1047	8	18.58	7.59	1.77	2148.6025	1	NaN
1048	1	18.42	8.11	1.86	2693.32833333333	1	NaN
1048	2	18.35	8.19	1.89	2693.32833333333	1	NaN
1048	3	18.32	8.24	1.92	2693.32833333333	1	NaN
1048	4	18.29	8.3	1.96	2693.32833333333	1	NaN
1048	5	18.27	8.36	2	2693.32833333333	1	NaN
1048	6	18.25	8.55	2.13	2693.32833333333	1	NaN
1049	1	13.02	13.47	0.84	2263.044	1	NaN
1049	2	13.1	13.35	0.81	2263.044	1	NaN
1049	3	13.14	13.3	0.82	2263.044	1	NaN
1049	4	13.19	13.26	0.83	2263.044	1	NaN
1049	5	13.3	13.22	0.86	2263.044	1	NaN
1050	1	13.3	13.22	0.86	2106.76666666667	1	NaN
1050	2	13.43	13.17	0.92	2106.76666666667	1	NaN
1050	3	13.48	13.12	0.93	2106.76666666667	1	NaN
1050	4	13.51	13.06	0.93	2106.76666666667	1	NaN
1050	5	13.54	13	0.91	2106.76666666667	1	NaN
1050	6	13.56	12.94	0.88	2106.76666666667	1	NaN
1050	7	13.58	12.88	0.84	2106.76666666667	1	NaN
1050	8	13.6	12.81	0.81	2106.76666666667	1	NaN
1050	9	13.63	12.6	0.8	2106.76666666667	1	NaN
1051	1	13.3	13.22	0.86	2773.50666666667	1	NaN
1051	2	13.22	13.08	0.82	2773.50666666667	1	NaN
1051	3	13.19	13.02	0.83	2773.50666666667	1	NaN
1051	4	13.15	12.97	0.85	2773.50666666667	1	NaN
1051	5	13.1	12.92	0.86	2773.50666666667	1	NaN
1051	6	12.96	12.73	0.84	2773.50666666667	1	NaN
1052	1	13.63	12.6	0.8	2128.755	1	NaN
1052	2	13.69	12.36	0.81	2128.755	1	NaN
1052	3	13.73	12.31	0.8	2128.755	1	NaN
1052	4	13.77	12.26	0.8	2128.755	1	NaN
1052	5	13.82	12.21	0.8	2128.755	1	NaN
1052	6	13.87	12.16	0.81	2128.755	1	NaN
1052	7	13.91	12.12	0.81	2128.755	1	NaN
1052	8	13.95	12.06	0.8	2128.755	1	NaN
1052	9	13.98	12	0.79	2128.755	1	NaN
1052	10	14.02	11.91	0.73	2128.755	1	NaN
1053	1	13.63	12.6	0.8	1953.60909090909	1	NaN
1053	2	13.48	12.73	0.69	1953.60909090909	1	NaN
1053	3	13.42	12.71	0.66	1953.60909090909	1	NaN
1053	4	13.36	12.68	0.65	1953.60909090909	1	NaN
1053	5	13.31	12.64	0.65	1953.60909090909	1	NaN
1053	6	13.26	12.6	0.65	1953.60909090909	1	NaN
1053	7	13.2	12.57	0.65	1953.60909090909	1	NaN
1053	8	13.14	12.56	0.66	1953.60909090909	1	NaN
1053	9	13.07	12.56	0.69	1953.60909090909	1	NaN
1053	10	13.01	12.57	0.73	1953.60909090909	1	NaN
1053	11	12.96	12.73	0.84	1953.60909090909	1	NaN
1054	1	13.63	12.6	0.8	2287.14	1	NaN
1054	2	13.73	12.66	0.76	2287.14	1	NaN
1054	3	13.79	12.64	0.74	2287.14	1	NaN
1054	4	13.85	12.62	0.73	2287.14	1	NaN
1054	5	13.91	12.59	0.73	2287.14	1	NaN
1054	6	13.97	12.57	0.76	2287.14	1	NaN
1054	7	14.03	12.55	0.8	2287.14	1	NaN
1054	8	14.09	12.53	0.84	2287.14	1	NaN
1054	9	14.16	12.51	0.87	2287.14	1	NaN
1054	10	14.22	12.51	0.91	2287.14	1	NaN
1054	11	14.36	12.59	0.94	2287.14	1	NaN
1055	1	14.02	11.91	0.73	2328.78375	1	NaN
1055	2	14.13	11.93	0.65	2328.78375	1	NaN
1055	3	14.19	11.95	0.64	2328.78375	1	NaN
1055	4	14.26	11.96	0.67	2328.78375	1	NaN
1055	5	14.32	11.96	0.73	2328.78375	1	NaN
1055	6	14.38	11.97	0.8	2328.78375	1	NaN
1055	7	14.44	11.99	0.85	2328.78375	1	NaN
1055	8	14.54	12.1	0.83	2328.78375	1	NaN
1056	1	13.87	10.99	0.74	2275.186	1	NaN
1056	2	13.75	10.98	0.72	2275.186	1	NaN
1056	3	13.68	10.97	0.71	2275.186	1	NaN
1056	4	13.62	10.95	0.71	2275.186	1	NaN
1056	5	13.56	10.92	0.71	2275.186	1	NaN
1056	6	13.5	10.9	0.71	2275.186	1	NaN
1056	7	13.44	10.87	0.71	2275.186	1	NaN
1056	8	13.37	10.85	0.72	2275.186	1	NaN
1056	9	13.31	10.85	0.73	2275.186	1	NaN
1056	10	13.13	10.85	0.74	2275.186	1	NaN
1057	1	11.86	16.73	4.15	1248.138	1	NaN
1057	2	11.98	16.78	4.14	1248.138	1	NaN
1057	3	12.04	16.79	4.14	1248.138	1	NaN
1057	4	12.11	16.81	4.15	1248.138	1	NaN
1057	5	12.31	17.04	4.13	1248.138	1	NaN
1058	1	11.86	16.73	4.15	1155.55363636364	1	NaN
1058	2	11.77	16.8	4.1	1155.55363636364	1	NaN
1058	3	11.71	16.83	4.08	1155.55363636364	1	NaN
1058	4	11.65	16.87	4.08	1155.55363636364	1	NaN
1058	5	11.6	16.91	4.07	1155.55363636364	1	NaN
1058	6	11.55	16.96	4.05	1155.55363636364	1	NaN
1058	7	11.51	17.01	4.04	1155.55363636364	1	NaN
1058	8	11.46	17.07	4.04	1155.55363636364	1	NaN
1058	9	11.42	17.12	4.04	1155.55363636364	1	NaN
1058	10	11.37	17.17	4.04	1155.55363636364	1	NaN
1058	11	11.27	17.23	4.03	1155.55363636364	1	NaN
1059	1	12.31	17.04	4.13	1268.69555555556	1	NaN
1059	2	12.53	17.29	4.09	1268.69555555556	1	NaN
1059	3	12.59	17.33	4.1	1268.69555555556	1	NaN
1059	4	12.65	17.36	4.1	1268.69555555556	1	NaN
1059	5	12.71	17.39	4.11	1268.69555555556	1	NaN
1059	6	12.77	17.41	4.12	1268.69555555556	1	NaN
1059	7	12.83	17.44	4.12	1268.69555555556	1	NaN
1059	8	12.89	17.45	4.12	1268.69555555556	1	NaN
1059	9	13.07	17.38	4.11	1268.69555555556	1	NaN
1060	1	12.31	17.04	4.13	1620.40714285714	1	NaN
1060	2	12.21	16.7	4.15	1620.40714285714	1	NaN
1060	3	12.23	16.64	4.14	1620.40714285714	1	NaN
1060	4	12.25	16.57	4.15	1620.40714285714	1	NaN
1060	5	12.28	16.52	4.16	1620.40714285714	1	NaN
1060	6	12.31	16.46	4.17	1620.40714285714	1	NaN
1060	7	12.47	16.35	4.19	1620.40714285714	1	NaN
1061	1	12.31	17.04	4.13	1504.67666666667	1	NaN
1061	2	12.39	17.35	4.07	1504.67666666667	1	NaN
1061	3	12.34	17.4	4.07	1504.67666666667	1	NaN
1061	4	12.3	17.45	4.08	1504.67666666667	1	NaN
1061	5	12.26	17.51	4.08	1504.67666666667	1	NaN
1061	6	12.15	17.68	4.07	1504.67666666667	1	NaN
1062	1	13.07	17.38	4.11	1215.03785714286	1	NaN
1062	2	13.25	17.33	4.13	1215.03785714286	1	NaN
1062	3	13.31	17.36	4.13	1215.03785714286	1	NaN
1062	4	13.37	17.39	4.11	1215.03785714286	1	NaN
1062	5	13.43	17.43	4.09	1215.03785714286	1	NaN
1062	6	13.48	17.46	4.07	1215.03785714286	1	NaN
1062	7	13.54	17.49	4.05	1215.03785714286	1	NaN
1062	8	13.6	17.52	4.03	1215.03785714286	1	NaN
1062	9	13.65	17.56	4.02	1215.03785714286	1	NaN
1062	10	13.7	17.6	4	1215.03785714286	1	NaN
1062	11	13.76	17.63	3.98	1215.03785714286	1	NaN
1062	12	13.82	17.66	3.95	1215.03785714286	1	NaN
1062	13	13.88	17.69	3.91	1215.03785714286	1	NaN
1062	14	14.02	17.74	3.82	1215.03785714286	1	NaN
1063	1	13.07	17.38	4.11	1551.604	1	NaN
1063	2	13.18	17.21	4.1	1551.604	1	NaN
1063	3	13.22	17.16	4.1	1551.604	1	NaN
1063	4	13.27	17.11	4.1	1551.604	1	NaN
1063	5	13.32	17.07	4.1	1551.604	1	NaN
1063	6	13.37	17.03	4.1	1551.604	1	NaN
1063	7	13.42	16.98	4.11	1551.604	1	NaN
1063	8	13.46	16.93	4.11	1551.604	1	NaN
1063	9	13.49	16.87	4.09	1551.604	1	NaN
1063	10	13.57	16.72	4.05	1551.604	1	NaN
1064	1	13.07	17.38	4.11	1446.33333333333	1	NaN
1064	2	12.98	17.55	4.09	1446.33333333333	1	NaN
1064	3	12.94	17.68	4.07	1446.33333333333	1	NaN
1065	1	14.02	17.74	3.82	1991.612	1	NaN
1065	2	13.95	17.84	3.8	1991.612	1	NaN
1065	3	13.93	17.9	3.79	1991.612	1	NaN
1065	4	13.9	17.96	3.78	1991.612	1	NaN
1065	5	13.84	18.1	3.76	1991.612	1	NaN
1066	1	14.02	17.74	3.82	1430.64333333333	1	NaN
1066	2	14.15	17.8	3.71	1430.64333333333	1	NaN
1066	3	14.21	17.83	3.67	1430.64333333333	1	NaN
1066	4	14.27	17.86	3.63	1430.64333333333	1	NaN
1066	5	14.32	17.9	3.59	1430.64333333333	1	NaN
1066	6	14.42	17.97	3.53	1430.64333333333	1	NaN
1067	1	10.64	16.89	3.96	1094.37	1	NaN
1067	2	10.61	17.01	3.92	1094.37	1	NaN
1067	3	10.59	17.08	3.91	1094.37	1	NaN
1067	4	10.57	17.14	3.92	1094.37	1	NaN
1067	5	10.55	17.2	3.93	1094.37	1	NaN
1067	6	10.52	17.26	3.96	1094.37	1	NaN
1067	7	10.5	17.32	3.99	1094.37	1	NaN
1067	8	10.46	17.41	4.04	1094.37	1	NaN
1068	1	10.64	16.89	3.96	919.782857142857	1	NaN
1068	2	10.6	16.77	3.91	919.782857142857	1	NaN
1068	3	10.58	16.71	3.9	919.782857142857	1	NaN
1068	4	10.56	16.64	3.91	919.782857142857	1	NaN
1068	5	10.53	16.58	3.93	919.782857142857	1	NaN
1068	6	10.51	16.52	3.95	919.782857142857	1	NaN
1068	7	10.48	16.43	4.02	919.782857142857	1	NaN
1069	1	10.64	16.89	3.96	608.879166666667	1	NaN
1069	2	10.68	16.93	4.09	608.879166666667	1	NaN
1069	3	10.73	16.95	4.2	608.879166666667	1	NaN
1069	4	10.77	16.98	4.31	608.879166666667	1	NaN
1069	5	10.81	17.02	4.4	608.879166666667	1	NaN
1069	6	10.84	17.08	4.46	608.879166666667	1	NaN
1069	7	10.84	17.14	4.48	608.879166666667	1	NaN
1069	8	10.83	17.21	4.47	608.879166666667	1	NaN
1069	9	10.81	17.27	4.43	608.879166666667	1	NaN
1069	10	10.79	17.32	4.34	608.879166666667	1	NaN
1069	11	10.79	17.38	4.23	608.879166666667	1	NaN
1069	12	10.79	17.42	4.11	608.879166666667	1	NaN
1070	1	10.46	17.41	4.04	1478.76	1	NaN
1070	2	10.46	17.52	4.03	1478.76	1	NaN
1070	3	10.48	17.58	4.04	1478.76	1	NaN
1070	4	10.49	17.65	4.06	1478.76	1	NaN
1070	5	10.51	17.71	4.07	1478.76	1	NaN
1070	6	10.51	17.78	4.08	1478.76	1	NaN
1070	7	10.52	17.84	4.07	1478.76	1	NaN
1070	8	10.48	17.96	4.03	1478.76	1	NaN
1071	1	10.46	17.41	4.04	1399.46727272727	1	NaN
1071	2	10.35	17.34	4.04	1399.46727272727	1	NaN
1071	3	10.3	17.3	4.04	1399.46727272727	1	NaN
1071	4	10.26	17.25	4.05	1399.46727272727	1	NaN
1071	5	10.22	17.2	4.06	1399.46727272727	1	NaN
1071	6	10.17	17.15	4.07	1399.46727272727	1	NaN
1071	7	10.13	17.1	4.08	1399.46727272727	1	NaN
1071	8	10.08	17.06	4.09	1399.46727272727	1	NaN
1071	9	10.02	17.02	4.1	1399.46727272727	1	NaN
1071	10	9.96	17	4.08	1399.46727272727	1	NaN
1071	11	9.85	17.02	4.02	1399.46727272727	1	NaN
1072	1	10.46	17.41	4.04	1028.8225	1	NaN
1072	2	10.59	17.42	4.11	1028.8225	1	NaN
1072	3	10.65	17.42	4.12	1028.8225	1	NaN
1072	4	10.79	17.42	4.11	1028.8225	1	NaN
1073	1	10.48	17.96	4.03	1361.31142857143	1	NaN
1073	2	10.46	18.1	4.03	1361.31142857143	1	NaN
1073	3	10.44	18.16	4.04	1361.31142857143	1	NaN
1073	4	10.41	18.23	4.05	1361.31142857143	1	NaN
1073	5	10.39	18.29	4.06	1361.31142857143	1	NaN
1073	6	10.36	18.35	4.07	1361.31142857143	1	NaN
1073	7	10.33	18.41	4.07	1361.31142857143	1	NaN
1073	8	10.3	18.47	4.07	1361.31142857143	1	NaN
1073	9	10.26	18.52	4.07	1361.31142857143	1	NaN
1073	10	10.22	18.57	4.07	1361.31142857143	1	NaN
1073	11	10.17	18.61	4.06	1361.31142857143	1	NaN
1073	12	10.11	18.64	4.03	1361.31142857143	1	NaN
1073	13	10.05	18.66	4	1361.31142857143	1	NaN
1073	14	9.93	18.66	3.92	1361.31142857143	1	NaN
1074	1	10.48	17.96	4.03	1394.88	1	NaN
1074	2	10.34	17.96	4.02	1394.88	1	NaN
1074	3	10.28	17.96	4.02	1394.88	1	NaN
1074	4	10.21	17.98	4.01	1394.88	1	NaN
1074	5	10.15	18	4	1394.88	1	NaN
1074	6	10.09	18.02	3.98	1394.88	1	NaN
1074	7	10.03	18.06	3.97	1394.88	1	NaN
1074	8	9.89	18.21	3.96	1394.88	1	NaN
1075	1	10.48	17.96	4.03	1598.82571428571	1	NaN
1075	2	10.6	17.95	4.03	1598.82571428571	1	NaN
1075	3	10.67	17.95	4.03	1598.82571428571	1	NaN
1075	4	10.74	17.95	4.04	1598.82571428571	1	NaN
1075	5	10.8	17.94	4.04	1598.82571428571	1	NaN
1075	6	10.87	17.93	4.04	1598.82571428571	1	NaN
1075	7	10.99	17.89	4.03	1598.82571428571	1	NaN
1076	1	9.93	18.66	3.92	2353.44375	1	NaN
1076	2	9.79	18.69	3.83	2353.44375	1	NaN
1076	3	9.73	18.71	3.79	2353.44375	1	NaN
1076	4	9.67	18.73	3.76	2353.44375	1	NaN
1076	5	9.61	18.76	3.72	2353.44375	1	NaN
1076	6	9.55	18.78	3.69	2353.44375	1	NaN
1076	7	9.49	18.81	3.65	2353.44375	1	NaN
1076	8	9.44	18.85	3.62	2353.44375	1	NaN
1076	9	9.39	18.9	3.59	2353.44375	1	NaN
1076	10	9.35	18.95	3.58	2353.44375	1	NaN
1076	11	9.31	19	3.57	2353.44375	1	NaN
1076	12	9.27	19.05	3.56	2353.44375	1	NaN
1076	13	9.23	19.11	3.55	2353.44375	1	NaN
1076	14	9.19	19.16	3.53	2353.44375	1	NaN
1076	15	9.14	19.21	3.51	2353.44375	1	NaN
1076	16	9.02	19.31	3.38	2353.44375	1	NaN
1077	1	9.93	18.66	3.92	2716.988	1	NaN
1077	2	9.89	18.55	3.93	2716.988	1	NaN
1077	3	9.88	18.48	3.94	2716.988	1	NaN
1077	4	9.87	18.42	3.96	2716.988	1	NaN
1077	5	9.89	18.21	3.96	2716.988	1	NaN
1078	1	2.14	5.84	0.96	1107.70857142857	1	NaN
1078	2	2.08	5.91	0.87	1107.70857142857	1	NaN
1078	3	2.04	5.95	0.82	1107.70857142857	1	NaN
1078	4	2	6.01	0.78	1107.70857142857	1	NaN
1078	5	1.97	6.06	0.75	1107.70857142857	1	NaN
1078	6	1.95	6.12	0.72	1107.70857142857	1	NaN
1078	7	1.94	6.19	0.71	1107.70857142857	1	NaN
1078	8	1.93	6.25	0.7	1107.70857142857	1	NaN
1078	9	1.92	6.32	0.71	1107.70857142857	1	NaN
1078	10	1.91	6.38	0.71	1107.70857142857	1	NaN
1078	11	1.91	6.45	0.71	1107.70857142857	1	NaN
1078	12	1.91	6.51	0.71	1107.70857142857	1	NaN
1078	13	1.92	6.58	0.71	1107.70857142857	1	NaN
1078	14	1.93	6.64	0.7	1107.70857142857	1	NaN
1078	15	1.93	6.71	0.7	1107.70857142857	1	NaN
1078	16	1.92	6.77	0.72	1107.70857142857	1	NaN
1078	17	1.91	6.83	0.76	1107.70857142857	1	NaN
1078	18	1.89	6.89	0.81	1107.70857142857	1	NaN
1078	19	1.86	6.95	0.88	1107.70857142857	1	NaN
1078	20	1.82	6.99	0.94	1107.70857142857	1	NaN
1078	21	1.75	7.15	1.04	1107.70857142857	1	NaN
1079	1	2.14	5.84	0.96	1035.46	1	NaN
1079	2	2.23	5.86	1	1035.46	1	NaN
1079	3	2.29	5.85	1.02	1035.46	1	NaN
1079	4	2.36	5.85	1.01	1035.46	1	NaN
1079	5	2.51	6	0.95	1035.46	1	NaN
1080	1	2.14	5.84	0.96	626.924444444445	1	NaN
1080	2	2.15	5.74	1.02	626.924444444445	1	NaN
1080	3	2.15	5.67	1.03	626.924444444445	1	NaN
1080	4	2.13	5.61	1.05	626.924444444445	1	NaN
1080	5	2.09	5.49	1.09	626.924444444445	1	NaN
1080	6	2	5.39	1.1	626.924444444445	1	NaN
1080	7	1.95	5.34	1.12	626.924444444445	1	NaN
1080	8	1.9	5.3	1.14	626.924444444445	1	NaN
1080	9	1.83	5.29	1.17	626.924444444445	1	NaN
1080	10	1.77	5.29	1.19	626.924444444445	1	NaN
1080	11	1.7	5.31	1.19	626.924444444445	1	NaN
1080	12	1.64	5.33	1.18	626.924444444445	1	NaN
1080	13	1.58	5.36	1.15	626.924444444445	1	NaN
1080	14	1.52	5.38	1.13	626.924444444445	1	NaN
1080	15	1.45	5.39	1.13	626.924444444445	1	NaN
1080	16	1.34	5.41	1.17	626.924444444445	1	NaN
1080	17	1.34	5.53	1.16	626.924444444445	1	NaN
1080	18	1.34	5.59	1.16	626.924444444445	1	NaN
1080	19	1.33	5.66	1.17	626.924444444445	1	NaN
1080	20	1.32	5.73	1.17	626.924444444445	1	NaN
1080	21	1.31	5.79	1.18	626.924444444445	1	NaN
1080	22	1.3	5.85	1.18	626.924444444445	1	NaN
1080	23	1.3	5.92	1.18	626.924444444445	1	NaN
1080	24	1.29	5.99	1.18	626.924444444445	1	NaN
1080	25	1.29	6.05	1.17	626.924444444445	1	NaN
1080	26	1.28	6.12	1.16	626.924444444445	1	NaN
1080	27	1.23	6.24	1.15	626.924444444445	1	NaN
1081	1	1.75	7.15	1.04	1940.90833333333	1	NaN
1081	2	1.66	7.33	1.15	1940.90833333333	1	NaN
1081	3	1.61	7.38	1.17	1940.90833333333	1	NaN
1081	4	1.57	7.43	1.17	1940.90833333333	1	NaN
1081	5	1.53	7.48	1.17	1940.90833333333	1	NaN
1081	6	1.45	7.58	1.19	1940.90833333333	1	NaN
1082	1	1.75	7.15	1.04	2592.7975	1	NaN
1082	2	1.66	7.02	1.04	2592.7975	1	NaN
1082	3	1.6	6.99	1.07	2592.7975	1	NaN
1082	4	1.46	6.97	1.13	2592.7975	1	NaN
1083	1	1.75	7.15	1.04	2698.36714285714	1	NaN
